Hợp đồng ID,Mã nội bộ,Loại HĐ,Tên hợp đồng (仕様),Dịch vụ,Số tiền (請求金額),Số lần/năm,Tên Genba (物件名),MCD,Khách hàng (取引先/支店),Ghi chú (備考),Tháng 4,Tháng 5,Tháng 6,Tháng 7,Tháng 8,Tháng 9,Tháng 10,Tháng 11,Tháng 12,Tháng 1,Tháng 2,Tháng 3
36f63c59-b7aa-4d69-abcc-abd4ba8dd7fc,TEIKI-D358A21E,RECEIVING,専用部定期清掃　12Ｆ　日油商事㈱,専用部定期清掃　12Ｆ　日油商事㈱,1575.0,6,ＪＲＷＤ堂島タワー,41030075,ハウズビル不,,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-
5c09d6f1-4542-48fe-8661-96952788c7e9,TEIKI-FCB013FC,RECEIVING,専用部定期清掃　12Ｆ　日油㈱,専用部定期清掃　12Ｆ　日油㈱,39400.0,6,ＪＲＷＤ堂島タワー,41030075,ハウズビル不,,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-
64ba79df-0bd4-4f9c-acce-7f39bd5fe1c1,TEIKI-F3A27982,RECEIVING,バキューム清掃　8Ｆ・11Ｆ　㈱ビー・トライブ,バキューム清掃　8Ｆ・11Ｆ　㈱ビー・トライブ,1812.0,5,ＪＲＷＤ堂島タワー,41030075,ハウズビル不,日常の作業時に入るが実施確認書は定期清掃に合わす,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,-,-,⚫︎,-
f9e6c7fb-83d7-48ae-ac77-c77e8cdb9ca9,TEIKI-6F93F6F7,RECEIVING,専用部定期清掃　Ｂ1Ｂ　Ｕｍｉｏｓ㈱,専用部定期清掃　Ｂ1Ｂ　Ｕｍｉｏｓ㈱,5000.0,4,ＪＲＷＤ堂島タワー,41030075,ハウズビル不,,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎
589acfdc-1ca8-4f72-a2bd-8b2527a767db,TEIKI-AD438EA1,RECEIVING,定期清掃　13Ｆ　㈱オリナス,定期清掃　13Ｆ　㈱オリナス,13273.0,2,ＪＲＷＤ堂島タワー,41030075,ハウズビル不,,-,-,-,-,-,⚫︎,-,-,-,-,-,⚫︎
84833955-d757-4ef6-b0a9-9a5220a12817,TEIKI-21E67E80,RECEIVING,定期清掃　2Ｆ　ＥＮＥＯＳ㈱,定期清掃　2Ｆ　ＥＮＥＯＳ㈱,15500.0,2,ＪＲＷＤ堂島タワー,41030075,ハウズビル不,,-,-,-,-,-,⚫︎,-,-,-,-,-,⚫︎
7c36c358-2326-466b-8e18-0b8fde122016,TEIKI-4D12C96A,RECEIVING,専用部定期清掃　12Ｆ　日油技研工業㈱,専用部定期清掃　12Ｆ　日油技研工業㈱,2363.0,6,ＪＲＷＤ堂島タワー,41030075,ハウズビル不,,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-
5802f348-6dc3-40c4-bd46-030388a9be2d,TEIKI-F61DB0D3,RECEIVING,専用部定期清掃　12Ｆ　油化産業㈱,専用部定期清掃　12Ｆ　油化産業㈱,19700.0,6,ＪＲＷＤ堂島タワー,41030075,ハウズビル不,,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-
924e96b9-dcf9-4a3f-83ae-720cd7c243d5,TEIKI-63D1BF4B,RECEIVING,専用部定期清掃　2Ｆ　しんきん大阪システムサービス㈱,専用部定期清掃　2Ｆ　しんきん大阪システムサービス㈱,33947.0,2,ＪＲＷＤ堂島タワー,41030075,ハウズビル不,,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-,-
4c306411-aaa7-4bf9-9be9-0520c7622e42,TEIKI-F6F005B1,RECEIVING,専用部定期清掃　3Ｆ　マルハニチロ㈱　第二土曜日,専用部定期清掃　3Ｆ　マルハニチロ㈱　第二土曜日,49743.0,1,ＪＲＷＤ堂島タワー,41030075,ハウズビル不,,-,-,-,-,-,-,-,⚫︎,-,-,-,-
a00d1556-1ffc-40e8-8fa0-d63fc8f98131,TEIKI-1AF5068C,RECEIVING,専用部定期清掃　サカイオーベックス（株）,専用部定期清掃　サカイオーベックス（株）,31520.0,1,ＪＲＷＤ堂島タワー,41030075,ハウズビル不,,-,-,-,-,⚫︎,-,-,-,-,-,-,-
04a3da59-a038-4eca-8d1d-fd7e28f7f778,TEIKI-D95EB50A,RECEIVING,専用部定期清掃　2Ｆ　松下不動産㈱,専用部定期清掃　2Ｆ　松下不動産㈱,18819.0,1,ＪＲＷＤ堂島タワー,41030075,ハウズビル不,,-,-,-,-,-,-,-,-,⚫︎,-,-,-
8577b8fa-2cb9-4d93-9eb9-cd08b3a3c860,TEIKI-5C151535,RECEIVING,定期清掃,定期清掃,22104.0,1,ドリームコート豊中,70000292,ハウズビル不,,-,-,-,⚫︎,-,-,-,-,-,-,-,-
c7eee9d2-7513-4608-83ab-fe9c87917eeb,TEIKI-87499AD8,RECEIVING,定期清掃 1,定期清掃,40000.0,1,ＡＤビル梅田,70001592,ハウズビル不,,-,-,-,-,⚫︎,-,-,-,-,-,-,-
7ee4155a-c832-4fef-b38b-f0d9a686cf84,TEIKI-12416516,RECEIVING,定期清掃 2,定期清掃,60000.0,1,ＡＤビル梅田,70001592,ハウズビル不,,-,-,-,-,-,-,-,-,-,-,⚫︎,-
88a3950d-fe00-454b-93ea-91f5c1c798a4,TEIKI-9538C131,RECEIVING,定期清掃,定期清掃,29000.0,2,甲子園口寮,70003505,ハウズビル不,"アシスト　　火土以外
2023.3開始",-,-,-,-,-,⚫︎,-,-,-,-,-,⚫︎
9975ae3a-47d3-4f8b-b8a5-2ee6043d9f7c,TEIKI-BB8021CD,RECEIVING,定期清掃,定期清掃,29000.0,4,テラスレジデンス四ツ橋,70003651,ハウズビル不,年4回,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎
815422b8-fc7d-4614-8013-f7141ac7a478,TEIKI-270558DD,RECEIVING,定期清掃,定期清掃,58000.0,1,グランツ御影,70003662,ハウズビル不,年1回　2023.9月から,-,-,-,-,-,⚫︎,-,-,-,-,-,-
934fcbc4-99ab-45e2-8b43-913fc1efc166,TEIKI-83C26FE4,RECEIVING,定期清掃,定期清掃,55000.0,1,ＩＢ豊津,70003682,ハウズビル不,,-,-,-,-,-,-,-,⚫︎,-,-,-,-
112f474e-7010-4d33-a1ca-8978518e471b,TEIKI-B92129E5,RECEIVING,定期清掃,定期清掃,0.0,2,スプリント吹田内本町,70003722,ハウズビル不,"4月　đơｎ　ｇｉá：　15，000
10月　đơｎ　ｇｉá：　40，000",⚫︎,-,-,-,-,-,⚫︎,-,-,-,-,-
c07d5532-02cf-4362-8a05-f4a18d0edeee,TEIKI-05AB98FD,RECEIVING,定期清掃,定期清掃,58000.0,2,ローズコーポ堺筋本町,70003714,ハウズビル不,,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-
a2e99c40-b915-4d34-bd0e-01688a2e41d4,TEIKI-4F59D589,RECEIVING,定期清掃,定期清掃,40000.0,2,ロイヤルオータム,41040279,ハウズビル不,,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-,-
4ea5eae6-afcb-4788-b45a-0433a1290905,TEIKI-5B419919,RECEIVING,特定建築物定期調査,特定建築物定期調査,85000.0,1,ロイヤルオータム,41040279,ハウズビル不,,-,⚫︎,-,-,-,-,-,-,-,-,-,-
39b37c19-d7df-47c0-bf85-e195a2e4b5e0,TEIKI-331875A3,RECEIVING,定期清掃,定期清掃,66000.0,2,ウイング旭ケ丘,70003022,ハウズビル不,,-,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-
4ec09697-3023-4ef2-b630-4b8080dd8b83,TEIKI-FF5D2A6C,RECEIVING,定期清掃,定期清掃,15000.0,4,昭栄ビル　北館,41030016,ハウズビル不,第2土曜日　2024.8月,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-
38e82b4c-edd6-4830-926f-55aa90b75f41,TEIKI-A034FF41,RECEIVING,定期清掃,定期清掃,49000.0,2,ローズコーポ新大阪９,41040401,ハウズビル不,第2土曜日　20249月～,-,-,-,-,-,⚫︎,-,-,-,-,-,⚫︎
7c0abedd-fbbf-43ea-80b0-b9db67dd2e07,TEIKI-029F255E,RECEIVING,特定建築物定期検査（特殊建築物定期検査）,特定建築物定期検査（特殊建築物定期検査）,85000.0,1,シティヒルズ安堂寺,70003107,ハウズビル不,（3年に1回）　2024年・2027年・2030年,-,-,⚫︎,-,-,-,-,-,-,-,-,-
d422cb40-0da0-4e19-bcd6-b412f32038d4,TEIKI-6C00EA7D,RECEIVING,定期清掃,定期清掃,40000.0,2,シティヒルズ安堂寺,70003107,ハウズビル不,,-,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-
6353dd42-b294-4ae6-a0af-c778f1727996,TEIKI-2B72E78C,RECEIVING,専用部定期清掃　701専有部,専用部定期清掃　701専有部,9500.0,12,ヨシカワビル,41030003,ハウズビル不,"（教育出版）第2土曜　　2024.6月～
2024.5月～",⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎
2c2a7d00-ff3d-4d05-9c4f-81c52e68b1c7,TEIKI-8F43BC71,RECEIVING,定期清掃,定期清掃,101000.0,2,夙川ニューコーポ・芦屋ニューコーポⅠ番館・芦屋ニューコーポⅡ番館・朝日ヶ丘荘苑,70003854,ハウズビル不,,-,-,⚫︎,-,-,-,-,⚫︎,-,-,-,-
b02d7759-9b36-4bb5-828f-a53ab55185f1,TEIKI-622666FA,RECEIVING,定期清掃,定期清掃,58000.0,2,西宮ニューコーポ・安田ビルⅠ号館・安田ビルⅡ号館,70003855,ハウズビル不,,-,-,⚫︎,-,-,-,-,⚫︎,-,-,-,-
7de6c555-9204-44a5-94c3-b2ecf19d8848,TEIKI-B7B00BD3,RECEIVING,電気設備点検,電気設備点検,0.0,12,リーストラクチャー西心斎橋,41030128,ハウズビル不,,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎
b16a8ec8-8fe0-4d75-a080-cb863c4070d5,TEIKI-D9860D98,RECEIVING,定期清掃,定期清掃,26000.0,3,テラスレジデンス夙川駅前,70003765,ハウズビル不,,-,-,⚫︎,-,-,-,⚫︎,-,-,-,⚫︎,-
a8747a23-3b55-4bb6-be0a-470b1dcd2fad,TEIKI-CEFAEE46,RECEIVING,定期清掃,定期清掃,40000.0,2,ＭＥＬＤＩＡ　ＣＲＥＳＴ桜ノ宮Ｋｉｒｓｃｈ,70004113,ハウズビル不,2025.5月～,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-,-
642f8376-5986-4974-b306-b7cfd237e9a6,TEIKI-379FB133,RECEIVING,定期清掃,定期清掃,30000.0,2,テラスレジデンス新大阪,70004133,ハウズビル不,,-,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-
f65d4c36-6c4a-48dc-a57f-13ec731bd3fc,TEIKI-615C550D,RECEIVING,定期清掃,定期清掃,40000.0,2,コンフォリア・リヴ京橋,70004116,ハウズビル不,,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-,-
89fbf018-0ab7-4f11-82a9-f76ff64e1377,TEIKI-0A10A235,RECEIVING,定期清掃,定期清掃,40000.0,2,コンフォリア・リヴ南森町Ⅱ,70004117,ハウズビル不,,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-,-
cde6d150-a139-4a6b-b1e9-4a31d8c5d459,TEIKI-911C0119,RECEIVING,定期清掃,定期清掃,42000.0,2,ライフフィールド弁天サラスベイ,70004370,ハウズビル不,2026.6月～➞1月・7月へ変更（6.12月は物件多い為）ＨＺ山崎様連絡済山本Ｂより,-,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-
bd3910c4-3d81-479d-90ec-571ba4273428,TEIKI-A79ADB46,RECEIVING,植栽管理,植栽管理,96000.0,1,ライフフィールド弁天サラスベイ,70004370,ハウズビル不,2026.10月～,-,-,-,-,-,-,⚫︎,-,-,-,-,-
2cfaad02-fb3c-4212-bf05-3fa158a7a1fe,TEIKI-80892426,RECEIVING,定期清掃,定期清掃,37000.0,2,ＭＦＰＲコート日本橋イースト,70004424,ハウズビル不,年2回,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-,-
e45eeb5c-5722-48f7-b528-62309c053ade,TEIKI-01925CB2,RECEIVING,特別清掃,特別清掃,87000.0,1,戎グリーンハイツ,41040898,ハウズビル不,2026年有り,-,-,-,-,-,-,-,-,⚫︎,-,-,-
0b3f7f6e-5577-4bd1-9af7-1f0b6be3eaa4,TEIKI-AD9AC777,RECEIVING,定期清掃,定期清掃,141000.0,1,サニーハイツ堺,41000006,ハウズ大阪南,,-,-,-,-,-,-,-,-,⚫︎,-,-,-
a8ed7ff6-7574-4c63-82a1-34541b9e00c0,TEIKI-1C13F247,RECEIVING,定期清掃,定期清掃,27000.0,6,洋伸帝塚山マンション,41000019,ハウズ大阪南,2024.6月～,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-
df2f6bb8-cd9b-4e22-880e-ab02e6a9d0de,TEIKI-C49CE22C,RECEIVING,特別清掃,特別清掃,24000.0,1,洋伸帝塚山マンション,41000019,ハウズ大阪南,2024.12月～,-,-,-,-,-,-,-,-,⚫︎,-,-,-
7e72724b-0c5b-4427-b6f2-e0214068d055,TEIKI-F84603D1,RECEIVING,定期清掃,定期清掃,27000.0,2,ハイコート晴明丘,41000029,ハウズ大阪南,2024.7月～,-,-,-,⚫︎,-,-,-,-,⚫︎,-,-,-
34ccc1c4-09cc-414d-bc3f-f4c349ff0fe8,TEIKI-E9F8BD97,RECEIVING,定期清掃,定期清掃,18000.0,6,ローレル鳳,41000109,ハウズ大阪南,Ｈ29.10月よりＮＣより移管,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-
9d4c6cb5-a339-450a-b1ba-a29760a17daf,TEIKI-4F22EBD2,RECEIVING,定期清掃,定期清掃,59850.0,4,平野コーポ,41000157,ハウズ大阪南,（第2火曜指定）,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎
000bf8c2-8c4d-43c6-bc19-2d99692b7c13,TEIKI-93B6F765,RECEIVING,定期清掃,定期清掃,21000.0,12,シティパーク北野田,41000167,ハウズ大阪南,2024.8月～,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎
cb5b05a0-0ebb-4e67-a769-d0fdaf5f7b8c,TEIKI-945041C5,RECEIVING,特別清掃,特別清掃,70000.0,2,シティパーク北野田,41000167,ハウズ大阪南,2024.12月～,-,⚫︎,-,-,-,-,-,-,⚫︎,-,-,-
84df51bf-a535-45c9-af6c-ad3bf2a7fa53,TEIKI-81078319,RECEIVING,定期清掃,定期清掃,49000.0,6,ヘリテージ帝塚山,41000243,ハウズ大阪南,2024.6月～,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-
8c922f60-b56e-4d5d-b463-b2fb67912b6e,TEIKI-984A18FC,RECEIVING,定期清掃,定期清掃,13000.0,6,デ・リード住吉公園,41000304,ハウズ大阪南,"月水土9－12：00
Ｈ29.10月よりＮＣより移管",⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-
17b79e11-27eb-4d56-b0aa-f96ccb6b8e3e,TEIKI-4ABE863A,RECEIVING,定期清掃,定期清掃,290000.0,2,かもめ第1コーポ団地,41000309,ハウズ大阪南,年2回,-,-,-,⚫︎,-,-,-,-,⚫︎,-,-,-
921dcf85-c592-4b3b-a059-fedd967c236e,TEIKI-49097FEF,RECEIVING,定期清掃Ⅰ,定期清掃Ⅰ,12000.0,6,アンビエント金剛東ガーデンコート,41000311,ハウズ大阪南,,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-
447d012e-f316-4034-9131-0d92495f1d16,TEIKI-7B639E66,RECEIVING,定期清掃Ⅱ,定期清掃Ⅱ,60000.0,3,アンビエント金剛東ガーデンコート,41000311,ハウズ大阪南,,⚫︎,-,-,-,⚫︎,-,-,-,⚫︎,-,-,-
1d11bcaf-55df-4c8e-b4e4-584feac683f5,TEIKI-07F1D731,RECEIVING,特別清掃,特別清掃,19000.0,1,アンビエント金剛東ガーデンコート,41000311,ハウズ大阪南,,-,-,-,-,-,-,⚫︎,-,-,-,-,-
a7780c30-e963-42e3-a93f-17107668564c,TEIKI-DFFF23A3,RECEIVING,定期清掃,定期清掃,63000.0,6,ロイヤルハイツ藤井寺,41000367,ハウズ大阪南,マルクリーン　第2金曜×,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-
f8c49e77-46c5-453e-b54d-4ef202bd2672,TEIKI-9E988157,RECEIVING,定期清掃,定期清掃,130000.0,2,スペリオシティ泉北深井,41000378,ハウズ大阪南,5.11月　8月（特掃）Ｈ30.7～,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-,-
95030a61-6e2a-41d6-9ced-0e1dab88b7f2,TEIKI-5C6C7BCC,RECEIVING,特別清掃,特別清掃,30000.0,1,スペリオシティ泉北深井,41000378,ハウズ大阪南,Ｈ30.7～,-,-,-,-,⚫︎,-,-,-,-,-,-,-
e164235c-5429-4467-9916-d8a92f959bfd,TEIKI-ACFA4C44,RECEIVING,定期清掃,定期清掃,21000.0,3,クラウンハイム住吉,41000413,ハウズ大阪南,2024.8月～,⚫︎,-,-,-,⚫︎,-,-,-,⚫︎,-,-,-
6c0775f9-847b-470a-a449-581990eab33e,TEIKI-8E1F43D7,RECEIVING,定期清掃,定期清掃,16200.0,12,進和グレーシィハイツ堺,41000432,ハウズ大阪南,ＮＣ→シンセイへ2021.8末日常管理員解約,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎
3d948327-e770-4e5a-99c4-7e453a90b5d5,TEIKI-BF5B45D6,RECEIVING,定期清掃,定期清掃,28000.0,2,パークサイドマンション,41000443,ハウズ大阪南,2024.6月～,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-
eaf83803-28a6-4862-afe2-eec881aae38e,TEIKI-D3E18129,RECEIVING,定期清掃,定期清掃,80000.0,2,エバーグリーン第2住吉,41000454,ハウズ大阪南,2024.6月～,-,-,-,-,⚫︎,-,-,-,-,-,⚫︎,-
3c8806a5-4f6b-4f3b-863d-819afc78f397,TEIKI-37E7A831,RECEIVING,定期清掃,定期清掃,120000.0,3,ファミールハイツ鳳サウスフォレスト,41000455,ハウズ大阪南,"マルクリーン
3.7.11月　　Ｈ30.7～　　2日間",-,-,-,⚫︎,-,-,-,⚫︎,-,-,-,⚫︎
25caf7a6-ab89-4374-b15d-dd37cea4b34b,TEIKI-4C8ED7F2,RECEIVING,定期清掃,定期清掃,59000.0,12,ネオコーポ花園町,41000475,ハウズ大阪南,2024.6月～,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎
f77d0b18-bcb4-448c-b97f-9a2704affd10,TEIKI-32698D40,RECEIVING,ガラス清掃,ガラス清掃,46000.0,2,ハイネスヴェルデ　岸和田,41000522,ハウズ大阪南,"2024.10月～
4.10月➡5.11へ（ＥＶ点検と同月に行う）",-,⚫︎,-,-,-,-,-,⚫︎,-,-,-,-
d92b7a10-8ee6-4b6f-bf35-77bdebbbe87d,TEIKI-47238FED,RECEIVING,定期清掃,定期清掃,44011.0,4,朝倉グリーンマンション,41000526,ハウズ大阪南,3.6.9.12月,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎
83db27da-b3b6-4d71-bb91-f4b0ee06817f,TEIKI-64C03EB9,RECEIVING,定期清掃,定期清掃,27000.0,2,アンビエント住吉公園,41000529,ハウズ大阪南,2024.6月～,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-
e20ce7dd-9b93-43c5-ba4d-b4b271f18255,TEIKI-0887A7EC,RECEIVING,定期清掃,定期清掃,21000.0,2,プロパレス平野背戸口フィエルテ,41000552,ハウズ大阪南,2024.6月～,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-
605130db-60cf-4bd3-a118-11c1d5defebf,TEIKI-027AE194,RECEIVING,定期清掃,定期清掃,32000.0,2,プロパレス東住吉山坂エテルノ,41000572,ハウズ大阪南,火水希望　　2024.6月～,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-
f1622c46-d753-4ead-bacb-18525e3d20d9,TEIKI-B5148927,RECEIVING,定期清掃,定期清掃,32000.0,2,ディナスティ中百舌鳥,41000592,ハウズ大阪南,2024.6月～,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-
28fa1101-ab9c-4e36-acf0-605844215b9f,TEIKI-1E44CE1E,RECEIVING,定期清掃,定期清掃,26000.0,2,アンビエント上野芝,41000605,ハウズ大阪南,"（水日以外）月火木金9－17のみ
年2（6.12）",-,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-
6397b7d7-4ac2-4eb3-83b7-9b5c5043db30,TEIKI-E9B2B53C,RECEIVING,定期清掃,定期清掃,40000.0,2,プロパレス浜寺ピアチェーレ,41000614,ハウズ大阪南,2024.9月～,-,-,-,-,-,⚫︎,-,-,-,-,-,⚫︎
4e405cad-aa47-41d4-8f3b-2a6ab5f766d8,TEIKI-8D36DB18,RECEIVING,定期清掃,定期清掃,50000.0,1,アンビエントノイエ駒川中野,41000823,ハウズ大阪南,,-,-,-,-,-,-,⚫︎,-,-,-,-,-
30f4a3fc-2fb2-469a-b90a-d896b1eb06ab,TEIKI-7794C5F2,RECEIVING,定期清掃,定期清掃,60000.0,2,プロパレス泉ヶ丘ステーションステージ,41000901,ハウズ大阪南,"木×
マルク",-,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-
7b66167f-ebd0-48e6-973a-376d005a139f,TEIKI-464F2CDE,RECEIVING,定期清掃,定期清掃,60000.0,2,ダイアパレス浜寺イースト,41000903,ハウズ大阪南,,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-,-
d23183ef-91a0-4874-bccd-458b7634b671,TEIKI-A35FB61E,RECEIVING,特別清掃,特別清掃,20000.0,1,ダイアパレス浜寺イースト,41000903,ハウズ大阪南,,-,-,-,-,-,-,-,⚫︎,-,-,-,-
f7f66edd-9cb9-41c1-a8e1-5043260e1931,TEIKI-B80C2B6F,RECEIVING,定期清掃,定期清掃,39372.0,2,朝日プラザ天王寺Ⅱ,41000917,ハウズ大阪南,30.12月より39971－39372へ,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-
d1ba33ac-c6b6-4193-a449-47c3ef9cb3fd,TEIKI-7C87A73F,RECEIVING,特別清掃,特別清掃,35460.0,1,朝日プラザ天王寺Ⅱ,41000917,ハウズ大阪南,,-,-,-,-,-,-,-,⚫︎,-,-,-,-
16d4f17f-8108-40e7-823f-4b9f0ad53205,TEIKI-D6491CF2,RECEIVING,定期清掃,定期清掃,80000.0,2,プロパレス道明寺ステイシィ,41000933,ハウズ大阪南,,-,-,-,-,-,⚫︎,-,-,-,-,-,⚫︎
b29a0003-7ba6-4f39-abff-04422103f7ee,TEIKI-B0DDE258,RECEIVING,定期清掃,定期清掃,45000.0,2,住吉の杜ガーデンハウス,41000956,ハウズ大阪南,水×,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-
1b7e76fc-31f6-4576-aa3b-e9667e7ea481,TEIKI-4E852482,RECEIVING,定期清掃,定期清掃,120000.0,4,ライオンズマンション松原松ヶ丘,41001046,ハウズ大阪南,"（木．金）マル2026.10月10／27.28
年4（1.4.7.10）　　特掃（12月）33000円",⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-
eb87e69b-9ffe-42e5-8e63-731f59dafa85,TEIKI-3AED2CBF,RECEIVING,特別清掃,特別清掃,33000.0,1,ライオンズマンション松原松ヶ丘,41001046,ハウズ大阪南,（木．金）マル➡自社Ｆのみ,-,-,-,-,-,-,-,-,⚫︎,-,-,-
463e4907-f1cd-477e-90e6-7efcba8faf08,TEIKI-E0E254EF,RECEIVING,定期清掃,定期清掃,38000.0,12,シティーコーポ住之江１号棟（ＥＡＳＴ）,41001082,ハウズ大阪南,,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎
95e583a2-cd3b-4438-8048-2f9ea68145a0,TEIKI-20E98172,RECEIVING,定期清掃,定期清掃,35000.0,4,クレアコート新金岡,41001139,ハウズ大阪南,月木指定,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-
d5836f7f-9a64-4db0-a919-e4950471c0a6,TEIKI-666A4D66,RECEIVING,ガラス清掃,ガラス清掃,10000.0,2,クレアコート新金岡,41001139,ハウズ大阪南,月木指定,-,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-
ddd59164-8586-4dbe-ba97-716190a98bc4,TEIKI-66119F36,RECEIVING,定期清掃,定期清掃,100000.0,4,セントラルステージ光明池,41001149,ハウズ大阪南,,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎
6582b7a2-8298-473a-8eb9-7dabd04aace3,TEIKI-F31141F2,RECEIVING,定期清掃,定期清掃,28000.0,2,スコーレ高師浜,41001261,ハウズ大阪南,"月水金　　木曜日は避ける
2023.3より年2回へ",-,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-
56cbb78e-6f34-4d45-9fdb-9fe9782647cc,TEIKI-997DE001,RECEIVING,定期清掃,定期清掃,68000.0,2,朝日プラザ阿倍野,41001271,ハウズ大阪南,"第1.3水曜省く
マルク",-,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-
65f1fca2-cdd8-4020-a454-53227e72c1fa,TEIKI-4FC56126,RECEIVING,定期清掃,定期清掃,43000.0,3,グリーンコーポ王寺,41001382,ハウズ大阪南,,⚫︎,-,-,-,⚫︎,-,-,-,⚫︎,-,-,-
87cfa82c-6c4b-4ecf-8aca-46e809c82eff,TEIKI-1AC71928,RECEIVING,定期清掃,定期清掃,85000.0,1,グランアッシュ富田林ベルエール,41001415,ハウズ大阪南,"月火木金
マルク2021のみ3月➡7月工事",-,-,-,⚫︎,-,-,-,-,-,-,-,-
e108fbe1-11a8-417a-957f-2e11cea3aa4c,TEIKI-ED7DCE38,RECEIVING,定期清掃,定期清掃,100000.0,4,リバーガーデン平野駅前ＥＣＯ,41001446,ハウズ大阪南,"火水
マルク",-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎
51085d88-d46c-445d-99a8-b5c9257ef3f9,TEIKI-C520796B,RECEIVING,定期清掃,定期清掃,19000.0,6,サニークレスト桜井,41001458,ハウズ大阪南,"9－12指定
奇数月2020.5月より",-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎
6b3bc2ed-0689-41a1-b6c5-d5771bbb1052,TEIKI-99234244,RECEIVING,定期清掃,定期清掃,110000.0,2,ワコーレ舞子グランテラス,43001175,ハウズ神戸,,-,⚫︎,-,-,-,-,-,-,-,⚫︎,-,-
08c99f30-cd2c-4518-9772-3e04497769b8,TEIKI-0BE81CB8,RECEIVING,特別清掃 2,特別清掃,44000.0,1,サニークレスト桜井,41001458,ハウズ大阪南,6.12月→12月のみ,-,-,-,-,-,-,-,-,⚫︎,-,-,-
